District_Name,UnitName,FIR_YEAR,FIR_MONTH,Unnamed: 4,FIR_Day,FIR Type,FIR_Stage,Complaint_Mode,CrimeGroup_Name,CrimeHead_Name,Latitude,Longitude,ActSection,Unnamed: 14,KGID,Internal_IO,Place of Offence,Distance from PS,Beat_Name,Village_Area_Name,Accused Count,Arrested Male,Arrested Female,"Arrested Count	No.",Accused_ChargeSheeted Count,Conviction Count,Unit_ID
Bagalkot,Bagalkot Women PS,2021,11,,18,Non Heinous,Traced,Written,MISSING PERSON,Women,15.3938408,75.0820943,IPC 1860 U/s: 00MA ,,1898736,43100001,"VIDYAGIRI 8TH CROSS, VIDYAGIRI 8TH CROSS",SOUTH SIDE 3 KM FROM PS,NAVANAGAR PS,NAVANAGAR,0,0,0,0,0,0,2217
Bagalkot,Bagalkot Women PS,2021,11,,19,Heinous,Other Disposal,Written,RAPE,Known Person,13.2248125,77.7383772,"IPC 1860 U/s: 313,376,506,376(2)(n),376(1),354(A) ",,1898736,43100001,"TAKKALAKI RC, TAKKALAKI RC",SOUTH SIDE 35 KM FROM PS,BILAGI PS,BUDIHAL,1,1,0,1,1,0,2217
Bagalkot,Bagalkot Women PS,2021,11,,23,Heinous,Pending Trial,Written,POCSO,Rape,16.1723239,75.6613401,"IPC 1860 U/s: 376,376(1),376(2)(f),376(2)(n),376(3),504,506,109,34 PROTECTION OF CHILDREN FROM SEXUAL OFFENCES ACT 2012 U/s: 4,6,17,12 ",,1898736,43100001,"NEAR SHARANABSAVESHWAR MATH LOKANATH CHAL, NEAR SHARANABSAVESHWAR MATH LOKANATH CHAL",EAST SIDE 7 KM FROM PS,BAGALKOT TOWN PS,OLD BAGALKOT,2,2,0,2,2,0,2217
Bagalkot,Bagalkot Women PS,2021,11,,29,Heinous,Pending Trial,Written,CRIMES RELATED TO WOMEN,Dowry Prohibition,16.1793224,75.6999315,"IPC 1860 U/s: 323,149,504,498A,506 DOWRY PROHIBITION ACT, 1961 U/s: 4,3 CHILD MARRIAGE RESTRAINT ACT U/s: 10,9 ",,1898736,43100001,"RAMATAL ACCUSED HOUSE, RAMATAL ACCUSED HOUSE",EAST SIDE 25 KM FROM PS,AMINAGAD PS,Tallikari,9,5,1,6,8,0,2217
Bagalkot,Bagalkot Women PS,2021,12,,2,Heinous,Pending Trial,Written,CRIMES RELATED TO WOMEN,Dowry Prohibition,15.3938408,75.0820943,"IPC 1860 U/s: 323,149,504,498A,506 DOWRY PROHIBITION ACT, 1961 U/s: 4,3 IPC 1860 U/s: 34 ",,1898736,43100001,"NAVANAGAE SECTOR NO 46, NAVANAGAE SECTOR NO 46",SOUTH SIDE 1 KM FROM PS,NAVANAGAR PS,NAVANAGAR,5,3,2,5,4,0,2217
Bagalkot,Bagalkot Women PS,2021,12,,7,Non Heinous,Traced,Written,MISSING PERSON,Women,15.3938408,75.0820943,IPC 1860 U/s: 00MP ,,1898736,43100001,"COMPLAINT HOUSE Vambe colony,NAVANAGAR, COMPLAINT HOUSE Vambe colony,NAVANAGAR",South 2 K.M From P.S,NAVANAGAR PS,NAVANAGAR,0,0,0,0,0,0,2217
Bagalkot,Bagalkot Women PS,2021,12,,9,Heinous,False Case,Written,CRIMES RELATED TO WOMEN,Dowry Prohibition,16.048993,75.781268,"IPC 1860 U/s: 323,498A,504,506,149 DOWRY PROHIBITION ACT, 1961 U/s: 3,4 ",,1898736,43100001,"GULEDAGUDDA  NEAR BANK OF BARODA ACUSED HOUSE, GULEDAGUDDA  NEAR BANK OF BARODA ACUSED HOUSE",EAST SIDE 30 KM FROM PS,GULEDAGUDD PS,GULEDAGUDDA,6,3,3,6,0,0,2217
Bagalkot,Bagalkot Women PS,2021,12,,11,Heinous,Pending Trial,Written,CRIMES RELATED TO WOMEN,Dowry Prohibition,16.1793224,75.6999315,"IPC 1860 U/s: 323,149,504,498A,506 DOWRY PROHIBITION ACT, 1961 U/s: 4,3 IPC 1860 U/s: 34 ",,1898736,43100001,"ACCUSED HOUSE, ACCUSED HOUSE",SOUTH SIDE 30 KM FROM PS,BADAMI PS,KARADIGUDD,5,4,1,5,3,0,2217
Bagalkot,Bagalkot Women PS,2021,12,,17,Non Heinous,Dis/Acq,Written,CRIMINAL INTIMIDATION,Criminal Intimidation,15.3938408,75.0820943,"IPC 1860 U/s: 324,323,504,34,506,354(A) ",,1417086,123600093,"VAJAPE COLOLNY NAVANAGAR, VAJAPE COLOLNY NAVANAGAR",SOUTH SIDE  2 KM FROM PS,NAVANAGAR PS,NAVANAGAR,3,3,0,3,3,0,2217
Bagalkot,Bagalkot Women PS,2022,1,,6,Heinous,Dis/Acq,Written,RAPE,Known Person,15.3938408,75.0820943,"IPC 1860 U/s: 323,376,504,34,506,376(2)(n),376(1) ",,1898736,43100001,"SECTOR NO 26, SECTOR NO 26",WEST SIDE 2 KM FROM PS,NAVANAGAR PS,NAVANAGAR,2,1,0,1,1,0,2217
Bagalkot,Bagalkot Women PS,2022,1,,9,Heinous,Pending Trial,Written,CRIMES RELATED TO WOMEN,Dowry Prohibition,15.3938408,75.0820943,"IPC 1860 U/s: 323,149,504,498A,506 DOWRY PROHIBITION ACT, 1961 U/s: 4,3 ",,1898736,43100001,"NEAR PANJURALI HOTAL, NEAR PANJURALI HOTAL",NORTH SIDE 3 KM FROM PS,NAVANAGAR PS,NAVANAGAR,6,2,4,6,6,0,2217
Bagalkot,Bagalkot Women PS,2022,1,,29,Non Heinous,Traced,Written,MISSING PERSON,Women,15.3938408,75.0820943,IPC 1860 U/s: 00MP ,,1898736,43100001,"SECTOR NO 16 NAVANAGAR, SECTOR NO 16 NAVANAGAR",WEST SIDE 2 KM FROM PS,NAVANAGAR PS,NAVANAGAR,0,0,0,0,0,0,2217
Bagalkot,Bagalkot Women PS,2022,2,,5,Non Heinous,Pending Trial,Written,CRUELTY BY HUSBAND,Husband And Relative(S) In Law ,16.1723239,75.6613401,"IPC 1860 U/s: 323,504,498A,34,506 ",,1417086,123600093,"NEAR SHIRUR AGASI AMBEDKAR COLONY, NEAR SHIRUR AGASI AMBEDKAR COLONY",EAST SIDE 8KM FROM PS,BAGALKOT TOWN PS,OLD BAGALKOT,3,0,0,0,3,0,2217
Bagalkot,Bagalkot Women PS,2022,2,,7,Non Heinous,Traced,Written,MISSING PERSON,Women,15.3938408,75.0820943,IPC 1860 U/s: 00MP ,,1898736,43100001,"NAVAVNAGAR SECTOR NO 63, NAVAVNAGAR SECTOR NO 63",WEST SIDE 2 KM FROM PS,NAVANAGAR PS,NAVANAGAR,0,0,0,0,0,0,2217
Bagalkot,Bagalkot Women PS,2022,2,,8,Heinous,Pending Trial,Written,CRIMES RELATED TO WOMEN,Dowry Prohibition,15.3938408,75.0820943,"IPC 1860 U/s: 323,307,504,498A,34,506 DOWRY PROHIBITION ACT, 1961 U/s: 4,3 ",,1898736,43100001,"BAGALKOT VIDYAGIRI CROSS NO 19, BAGALKOT VIDYAGIRI CROSS NO 19",NORTH 3 KM FROM PS,NAVANAGAR PS,NAVANAGAR,3,2,1,3,3,0,2217
Bagalkot,Bagalkot Women PS,2022,2,,21,Heinous,Pending Trial,Written,CRIMES RELATED TO WOMEN,Dowry Prohibition,16.1793224,75.6999315,"IPC 1860 U/s: 323,313,504,498A,34,506 DOWRY PROHIBITION ACT, 1961 U/s: 4,3 ",,1898736,43100001,"CHITTAWADAGI ROAD BALAKUNDI LAYOUT, CHITTAWADAGI ROAD BALAKUNDI LAYOUT",60 KM EAST FROM PS,HUNAGUND PS,HUNUGUND,4,1,3,4,4,0,2217
Bagalkot,Bagalkot Women PS,2022,2,,24,Heinous,False Case,Written,CRIMES RELATED TO WOMEN,Dowry Prohibition,15.3938408,75.0820943,"IPC 1860 U/s: 323,149,504,498A,506 DOWRY PROHIBITION ACT, 1961 U/s: 4,3 ",,1898736,43100001,"BAGALKOT VIDYAGIRI 10TH CROSS, BAGALKOT VIDYAGIRI 10TH CROSS",3KM NORTH FROM PS VIDYAGIRI 10TH CROSS,NAVANAGAR PS,NAVANAGAR,6,0,0,0,0,0,2217
Bagalkot,Bagalkot Women PS,2022,3,,3,Heinous,False Case,Judicial/Magistrate reference,CRIMES RELATED TO WOMEN,Dowry Prohibition,16.1793224,75.6999315,"IPC 1860 U/s: 324,323,504,498A,34,506 INFORMATION TECHNOLOGY ACT 2008 U/s: 65 DOWRY PROHIBITION ACT, 1961 U/s: 4,3 ",,2153912,100551,"ACCUSED HOME AT HUNAGUNDI, ACCUSED HOME AT HUNAGUNDI",EAST 45 KM FROM WOMEN PS BAGALKOT,HUNAGUND PS,HUNUGUND,4,2,2,4,0,0,2217
Bagalkot,Bagalkot Women PS,2022,3,,10,Non Heinous,Pending Trial,Written,CRUELTY BY HUSBAND,Husband,16.1723239,75.6613401,"IPC 1860 U/s: 323,504,498A,506 ",,1417086,123600093,"HALAPETH NEAR KALAMMA TEMPLE, HALAPETH NEAR KALAMMA TEMPLE",EAST 7KM FROM WOMAN PS,BAGALKOT TOWN PS,OLD BAGALKOT,1,0,0,0,1,0,2217
Bagalkot,Bagalkot Women PS,2022,4,,5,Non Heinous,Traced,Written,MISSING PERSON,Women,15.3938408,75.0820943,IPC 1860 U/s: 00MP ,,1417086,123600093,"NAVANAGAR SECTOR NO 50, NAVANAGAR SECTOR NO 50",WEST 3 KM  FROM FROM WOMEN PS,NAVANAGAR PS,NAVANAGAR,0,0,0,0,0,0,2217
Bagalkot,Bagalkot Women PS,2022,4,,5,Non Heinous,Pending Trial,Written,CRUELTY BY HUSBAND,Husband And Relative(S) In Law ,16.1793224,75.6999315,"IPC 1860 U/s: 323,149,504,498A,506 ",,1417086,123600093,"KAMATAGI N/A RAMATHAL, KAMATAGI N/A RAMATHAL",EAST 30 KM FROM PS,AMINAGAD PS,Tallikari,6,0,0,0,6,0,2217
Bagalkot,Bagalkot Women PS,2022,4,,7,Non Heinous,Traced,Written,MISSING PERSON,Women,15.3938408,75.0820943,IPC 1860 U/s: 00MP ,,1898736,43100001,"Vidyagiri To Navanagar Bus Stand, Vidyagiri To Navanagar Bus Stand",North 2 KM From PS,NAVANAGAR PS,NAVANAGAR,0,0,0,0,0,0,2217
Bagalkot,Bagalkot Women PS,2022,4,,11,Heinous,Pending Trial,Written,CRIMES RELATED TO WOMEN,Dowry Prohibition,16.1793224,75.6999315,"IPC 1860 U/s: 323,504,498A,34,506 DOWRY PROHIBITION ACT, 1961 U/s: 4,3 ",,1898736,43100001,"BADAMI MANJUNATH NAGAR, BADAMI MANJUNATH NAGAR",35 KM SOUTH FROM WOMAN PS,BADAMI PS,KARADIGUDD,3,1,2,3,2,0,2217
Bagalkot,Bagalkot Women PS,2022,4,,13,Non Heinous,Traced,Written,MISSING PERSON,Women,16.1723239,75.6613401,IPC 1860 U/s: 00MP ,,1898736,43100001,"OLD BAGALKOT NEAR VASAVI TALKIES DURGA NAGAR BAGAL, OLD BAGALKOT NEAR VASAVI TALKIES DURGA NAGAR BAGAL",8 KM WEST FROM WOMAN PS,BAGALKOT TOWN PS,OLD BAGALKOT,0,0,0,0,0,0,2217
Bagalkot,Bagalkot Women PS,2022,4,,19,Non Heinous,Pending Trial,Written,CRUELTY BY HUSBAND,Husband,15.3938408,75.0820943,"IPC 1860 U/s: 323,504,498A,506 ",,1417086,123600093,"NAVANGAR VAMBE COLONY HOUSE NO 88, NAVANGAR VAMBE COLONY HOUSE NO 88",SOUTH 3 KM FROM WOMEN PS,NAVANAGAR PS,NAVANAGAR,1,0,0,0,1,0,2217
Bagalkot,Bagalkot Women PS,2022,4,,24,Heinous,Pending Trial,Written,CRIMES RELATED TO WOMEN,Dowry Prohibition,16.2017714,74.7489756,"IPC 1860 U/s: 323,504,498A,34,506 DOWRY PROHIBITION ACT, 1961 U/s: 4,3 ",,1898736,43100001,"KONNUR, KONNUR",NORTH 55 KM FROM WOMEN PS,JAMAKHANDI TOWN & RURAL PS,KONNUR,2,1,1,2,2,0,2217
Bagalkot,Bagalkot Women PS,2022,4,,27,Heinous,Pending Trial,Written,CRIMES RELATED TO WOMEN,Dowry Prohibition,16.1793224,75.6999315,"IPC 1860 U/s: 323,504,498A,34,506 DOWRY PROHIBITION ACT, 1961 U/s: 4,3 CHILD MARRIAGE RESTRAINT ACT U/s: 10,9 ",,1898736,43100001,"ACCUSED HOME AT KERUR, ACCUSED HOME AT KERUR",SOUTH 30 KM  FROM  BAGALKOT WOMEN PS,KALADAGI PS,MURNAL R C,5,1,0,1,5,0,2217
Bagalkot,Bagalkot Women PS,2022,5,,19,Heinous,Pending Trial,Written,CRIMES RELATED TO WOMEN,Dowry Prohibition,15.3938408,75.0820943,"IPC 1860 U/s: 323,149,504,498A,506 DOWRY PROHIBITION ACT, 1961 U/s: 4,3 ",,1898736,43100001,"VIDYAGIRI TEGGI LAYOUT, VIDYAGIRI TEGGI LAYOUT",3 KM NORTH FROM WOMEN PS,NAVANAGAR PS,NAVANAGAR,5,3,2,5,1,0,2217
Bagalkot,Bagalkot Women PS,2022,5,,19,Non Heinous,False Case,Written,KIDNAPPING AND ABDUCTION,Missing-Girl,15.3938408,75.0820943,IPC 1860 U/s: 363 ,,1898736,43100001,"BAGALKOT NAVANGAR VAMBE COLONY, BAGALKOT NAVANGAR VAMBE COLONY",EAST 3 KM FROM WOMEN PS,NAVANAGAR PS,NAVANAGAR,0,0,0,0,0,0,2217
Bagalkot,Bagalkot Women PS,2022,6,,7,Non Heinous,Pending Trial,Written,CHILDREN ACT,Child Marriage (Restraint) Act  1929,16.1793224,75.6999315,"IPC 1860 U/s: 323,504,498A,34,354(A) Prohibition of Child Marriage Act 2006 U/s: 10,9 ",,2153912,100551,"ACCUSED HOUSE AT DEVANAL VILLAGE, ACCUSED HOUSE AT DEVANAL VILLAGE",19 KM WEST FROM WOMAN PS IN ACCUSED FORM HOUSE,KALADAGI PS,MURNAL R C,5,3,2,5,5,0,2217
Bagalkot,Bagalkot Women PS,2022,6,,8,Non Heinous,Pending Trial,Written,CRUELTY BY HUSBAND,Husband,15.3938408,75.0820943,"IPC 1860 U/s: 323,504,498A,506 ",,1417086,123600093,"POLICE HEAD QUARTERS NAVANAGAR BAGALKOT, POLICE HEAD QUARTERS NAVANAGAR BAGALKOT",3 KM SOUTH FROM WOMAN PS,NAVANAGAR PS,NAVANAGAR,1,0,0,0,0,0,2217
Bagalkot,Bagalkot Women PS,2022,6,,10,Non Heinous,Pending Trial,Written,CRUELTY BY HUSBAND,Husband And Relative(S) In Law ,16.1723239,75.6613401,"IPC 1860 U/s: 323,504,498A,34,506 ",,2153912,100551,"COMPLAINANT HOUSE, COMPLAINANT HOUSE",7 KM SOUTH FROM WOMAN PS,BAGALKOT TOWN PS,OLD BAGALKOT,4,0,0,0,4,0,2217
Bagalkot,Bagalkot Women PS,2022,6,,16,Non Heinous,Pending Trial,Oral,CRUELTY BY HUSBAND,Husband,15.3938408,75.0820943,"IPC 1860 U/s: 324,323,504,498A,506 ",,1417086,123600093,"BAGALKOT NAVANAGAR SECTOR NO 28 COPMPLAINT HOME, BAGALKOT NAVANAGAR SECTOR NO 28 COPMPLAINT HOME",2 KM WEST FROM WOMAN PS,NAVANAGAR PS,NAVANAGAR,1,0,0,0,1,0,2217
Bagalkot,Bagalkot Women PS,2022,6,,18,Heinous,Pending Trial,Written,CRIMES RELATED TO WOMEN,Dowry Prohibition,15.3938408,75.0820943,"IPC 1860 U/s: 323,149,504,498A,506 DOWRY PROHIBITION ACT, 1961 U/s: 4,3 IPC 1860 U/s: 34 ",,1898736,43100001,"ACCUSED HOME AT NAVANAGAR SECTOR NO 40, ACCUSED HOME AT NAVANAGAR SECTOR NO 40",SOUTH 2 KM FROM WOMAN PS,NAVANAGAR PS,NAVANAGAR,5,3,2,5,3,0,2217
Bagalkot,Bagalkot Women PS,2022,6,,22,Heinous,False Case,Written,CRIMES RELATED TO WOMEN,Dowry Prohibition,13.2248125,77.7383772,"IPC 1860 U/s: 323,149,504,498A,506 DOWRY PROHIBITION ACT, 1961 U/s: 4,3 ",,2153912,100551,"ACCUSED HOME AT DHAVALESHWAR, ACCUSED HOME AT DHAVALESHWAR",28 KM NORTH FROM WOMEN PS,BILAGI PS,BUDIHAL,5,0,0,0,0,0,2217
Bagalkot,Bagalkot Women PS,2022,6,,25,Non Heinous,Pending Trial,Written,CRUELTY BY HUSBAND,Husband,15.3938408,75.0820943,"IPC 1860 U/s: 324,323,504,498A,506 ",,1417086,123600093,"NAVANGAR SECTOR NO 63 A ACCUSED HOME, NAVANGAR SECTOR NO 63 A ACCUSED HOME",3 KM WEST FROM WOMAN PS,NAVANAGAR PS,NAVANAGAR,1,0,0,0,1,0,2217
Bagalkot,Bagalkot Women PS,2022,7,,1,Heinous,Dis/Acq,Written,POCSO,Rape,13.2248125,77.7383772,"IPC 1860 U/s: 376,376(3),376(2)(n),376(1) PROTECTION OF CHILDREN FROM SEXUAL OFFENCES ACT 2012 U/s: 6,4 ",,2153912,100551,"SANGAMESHWAR LODGE, SANGAMESHWAR LODGE",26 KM NORTH FROM WOMAN PS,BILAGI PS,BUDIHAL,1,1,0,1,1,0,2217
Bagalkot,Bagalkot Women PS,2022,7,,25,Non Heinous,Pending Trial,Written,CRUELTY BY HUSBAND,Husband And Relative(S) In Law ,16.1793224,75.6999315,"IPC 1860 U/s: 323,504,498A,34,506 ",,1417086,123600093,"COMPLAINT HOME AT ANAVAL VILLAGE, COMPLAINT HOME AT ANAVAL VILLAGE",WEST 40 KM FROM WOMAN PS,BADAMI PS,KARADIGUDD,3,2,1,3,3,0,2217
Bagalkot,Bagalkot Women PS,2022,7,,29,Non Heinous,Traced,Written,MISSING PERSON,Women,15.3938408,75.0820943,IPC 1860 U/s: 00MP ,,1417086,123600093,"GANGA LADIES HOSTEL VIDYAGIRI 10TH CROSS, GANGA LADIES HOSTEL VIDYAGIRI 10TH CROSS",4 KM NORTH FROM WOMAN PS,NAVANAGAR PS,NAVANAGAR,0,0,0,0,0,0,2217
Bagalkot,Bagalkot Women PS,2022,8,,1,Heinous,Dis/Acq,Written,POCSO,Rape,16.1723239,75.6613401,"IPC 1860 U/s: 376,376(3),376(2)(n),376(1) PROTECTION OF CHILDREN FROM SEXUAL OFFENCES ACT 2012 U/s: 6,4 ",,2153912,100551,"TENGINMATH GALLI ACCUSED SISTER HOME, TENGINMATH GALLI ACCUSED SISTER HOME",EAST 8 KM FROM WOMAN PS,BAGALKOT TOWN PS,OLD BAGALKOT,1,1,0,1,1,0,2217
Bagalkot,Bagalkot Women PS,2022,8,,2,Non Heinous,Pending Trial,Written,CRUELTY BY HUSBAND,Husband And Relative(S) In Law ,13.2248125,77.7383772,"IPC 1860 U/s: 323,149,504,498A,506 ",,1270354,123600032,"NEAR RELIENCE PETROL BILAGI, NEAR RELIENCE PETROL BILAGI",28 KM NORTH FROM WOMAN PS,BILAGI PS,BUDIHAL,5,2,3,5,5,0,2217
Bagalkot,Bagalkot Women PS,2022,8,,6,Heinous,Dis/Acq,Written,POCSO,Rape,15.3938408,75.0820943,"IPC 1860 U/s: 363,376,376(3),376(2)(n),376(1) PROTECTION OF CHILDREN FROM SEXUAL OFFENCES ACT 2012 U/s: 6,4 ",,2153912,100551,"NEAR BEEJA NIGAMA OFFICE VIDYAGIRI, NEAR BEEJA NIGAMA OFFICE VIDYAGIRI",NORTH 4 KM FROM WOMAN PS,NAVANAGAR PS,NAVANAGAR,0,1,0,1,1,0,2217
Bagalkot,Bagalkot Women PS,2022,8,,25,Non Heinous,Pending Trial,Written,CRUELTY BY HUSBAND,Husband And Relative(S) In Law ,16.2855931,75.8210428,"IPC 1860 U/s: 324,323,504,498A,34,506 ",,1417086,123600093,"NEELANAGAR LT, NEELANAGAR LT",20 KM EAST FROM WOMAN PS,BAGALKOT RURAL PS,JADRAMAKUNTI,2,1,1,2,2,0,2217
Bagalkot,Bagalkot Women PS,2022,8,,26,Non Heinous,Traced,Written,MISSING PERSON,Women,15.3938408,75.0820943,IPC 1860 U/s: 00MP ,,1417086,123600093,"VIDYAGIRI CROSS NO 3, VIDYAGIRI CROSS NO 3",4 KM NORTH FROM WOMAN PS,NAVANAGAR PS,NAVANAGAR,0,0,0,0,0,0,2217
Bagalkot,Bagalkot Women PS,2022,8,,27,Non Heinous,Traced,Written,MISSING PERSON,Women,15.3938408,75.0820943,IPC 1860 U/s: 00MP ,,1417086,123600093,"Sector no:15, Navanagar, Sector no:15, Navanagar",West 2 K.M From P.S,NAVANAGAR PS,NAVANAGAR,0,0,0,0,0,0,2217
Bagalkot,Bagalkot Women PS,2022,8,,29,Heinous,Pending Trial,Written,CRIMES RELATED TO WOMEN,Dowry Prohibition,15.3938408,75.0820943,"IPC 1860 U/s: 323,149,504,498A,506 DOWRY PROHIBITION ACT, 1961 U/s: 4,3 ",,2153912,100551,"NAVANGAR SECTOR NO 12, NAVANGAR SECTOR NO 12",NORTH 3 KM FROM BAGALKOT WOMAN PS,NAVANAGAR PS,NAVANAGAR,5,2,3,5,5,0,2217
Bagalkot,Bagalkot Women PS,2022,9,,1,Non Heinous,Traced,Written,MISSING PERSON,Women,15.3938408,75.0820943,IPC 1860 U/s: 00MP ,,1417086,123600093,"GANGA LADIES HOSTEL VIDYAGIRI 10TH CROSS, GANGA LADIES HOSTEL VIDYAGIRI 10TH CROSS",4 KM NORTH FROM WOMAN PS,NAVANAGAR PS,NAVANAGAR,0,0,0,0,0,0,2217
Bagalkot,Bagalkot Women PS,2022,9,,4,Heinous,Dis/Acq,Written,POCSO,Rape,15.3938408,75.0820943,"IPC 1860 U/s: 363,376,109,376(2)(n),376(1) PROTECTION OF CHILDREN FROM SEXUAL OFFENCES ACT 2012 U/s: 6,8,4,17 ",,2153912,100551,"NAVANGAR SECTOR NO 29, NAVANGAR SECTOR NO 29",2 KM WEST FROM WOMAN PS,NAVANAGAR PS,NAVANAGAR,3,2,0,2,3,0,2217
Bagalkot,Bagalkot Women PS,2022,10,,1,Heinous,Pending Trial,Written,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,Scheduled Caste  Women,15.3938408,75.0820943,"IPC 1860 U/s: 376,504,506,376(2)(n),376(1) The SC & ST (Prevention of Atrocities) Amendment Act 2015 U/s: 3(1)(r)(s)(2)(va) IPC 1860 U/s: 420 SC AND THE ST  (PREVENTION OF ATTROCITIES) ACT, 1989 U/s: 3(2)(V),3(1)(s),3(1)(r) ",,2921558,125000100,"BAGALKOT NAVANGAR, BAGALKOT NAVANGAR",HALF KM NORTH FROM WOAMAN PS,NAVANAGAR PS,NAVANAGAR,1,1,0,1,1,0,2217
Bagalkot,Bagalkot Women PS,2022,10,,3,Heinous,Other Disposal,Written,CRIMES RELATED TO WOMEN,Dowry Prohibition,16.1793224,75.6999315,"IPC 1860 U/s: 323,149,504,498A,506 DOWRY PROHIBITION ACT, 1961 U/s: 4,3 IPC 1860 U/s: 34 ",,2153912,100551,"ACCUSED HOME AT HUNAGUND, ACCUSED HOME AT HUNAGUND",EAST 55 KM FROM WOMAN PS,HUNAGUND PS,HUNUGUND,5,2,2,4,4,0,2217
Bagalkot,Bagalkot Women PS,2022,10,,11,Non Heinous,Pending Trial,Written,ATTEMPT TO MURDER,Due To Other Causes  ,15.3938408,75.0820943,"IPC 1860 U/s: 323,324,307,354(B),504,506,34 ",,1270354,123600032,"19th Cross, Vidyagiri, 19th Cross, Vidyagiri",North 3 K.M From P.S,NAVANAGAR PS,NAVANAGAR,1,0,1,1,1,0,2217
Bagalkot,Bagalkot Women PS,2022,10,,12,Heinous,Dis/Acq,Written,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,Scheduled Caste  Women,16.1793224,75.6999315,"PROTECTION OF CHILDREN FROM SEXUAL OFFENCES ACT 2012 U/s: 4,8,6 IPC 1860 U/s: 376(1),376(2)(n),376(3),376 The SC & ST (Prevention of Atrocities) Amendment Act 2015 U/s: 3 (2)(v) ",,2921558,125000100,"ilakall Shar Vivekananda Primary School Back Said, ilakall Shar Vivekananda Primary School Back Said",East 60 Km  FroM PS,HUNAGUND PS,HUNUGUND,1,1,0,1,1,0,2217
Bagalkot,Bagalkot Women PS,2022,10,,21,Heinous,Dis/Acq,Written,POCSO,Rape,15.3938408,75.0820943,"IPC 1860 U/s: 363,376,376(3),376(2)(n),376(1) PROTECTION OF CHILDREN FROM SEXUAL OFFENCES ACT 2012 U/s: 6,8,4 ",,2153912,100551,"ON ROAD BEFOREBVVS ENGLISH MEDIUM SCHOOL VIDYAGIRI, ON ROAD BEFOREBVVS ENGLISH MEDIUM SCHOOL VIDYAGIRI",3 KM NORTH FROM WOMAN PS,NAVANAGAR PS,NAVANAGAR,0,1,0,1,1,0,2217
Bagalkot,Bagalkot Women PS,2022,10,,21,Non Heinous,False Case,Written,MOLESTATION,Other Places,15.3938408,75.0820943,"IPC 1860 U/s: 354(B),506,34,504,323 ",,1270354,123600032,"NAVANAGAR SECTOR NO 48, NAVANAGAR SECTOR NO 48",2 KM NORTH FROM WOMAN PS,NAVANAGAR PS,NAVANAGAR,3,0,0,0,0,0,2217
Bagalkot,Bagalkot Women PS,2022,10,,23,Non Heinous,Traced,Written,MISSING PERSON,Women,15.3938408,75.0820943,IPC 1860 U/s: 00MP ,,1417086,123600093,"TEGGI LAYOUT VIDYAGIRI, TEGGI LAYOUT VIDYAGIRI",5 KM NORTH FROM WOMAN PS,NAVANAGAR PS,NAVANAGAR,0,0,0,0,0,0,2217
Bagalkot,Bagalkot Women PS,2022,10,,23,Non Heinous,False Case,Written,KIDNAPPING AND ABDUCTION,Missing-Girl,15.3938408,75.0820943,IPC 1860 U/s: 363 ,,1417086,123600093,"ON ROAD INFRONT OF BVVS PU COLLEGE VIDYAGIRI, ON ROAD INFRONT OF BVVS PU COLLEGE VIDYAGIRI",4 KM NORTH FROM WOMAN PS,NAVANAGAR PS,NAVANAGAR,1,0,0,0,0,0,2217
Bagalkot,Bagalkot Women PS,2022,11,,1,Non Heinous,Traced,Written,MISSING PERSON,Women,15.3938408,75.0820943,IPC 1860 U/s: 00MP ,,1417086,123600093,"DEVARAJ ASRU HOSTEL SECTOR NO 45 NAVANGAR, DEVARAJ ASRU HOSTEL SECTOR NO 45 NAVANGAR",2 KM NORTH FROM WOMAN PS,NAVANAGAR PS,NAVANAGAR,0,0,0,0,0,0,2217
Bagalkot,Bagalkot Women PS,2022,11,,3,Non Heinous,False Case,Written,KIDNAPPING AND ABDUCTION,Missing-Girl,16.1723239,75.6613401,IPC 1860 U/s: 363 ,,1417086,123600093,"ON ROAD COMPLAINT HOME, ON ROAD COMPLAINT HOME",8 KM EAST FROM WOMAN PS,BAGALKOT TOWN PS,OLD BAGALKOT,0,0,1,1,0,0,2217
Bagalkot,Bagalkot Women PS,2022,11,,4,Heinous,Pending Trial,Written,CRIMES RELATED TO WOMEN,Dowry Prohibition,16.1723239,75.6613401,"IPC 1860 U/s: 323,504,498A,34,506 DOWRY PROHIBITION ACT, 1961 U/s: 4,3 ",,2153912,100551,"ACCUSED HOME AT DURGA NAGAR, ACCUSED HOME AT DURGA NAGAR",EAST 8 KM FROM WOMAN PS,BAGALKOT TOWN PS,OLD BAGALKOT,3,1,2,3,3,0,2217
Bagalkot,Bagalkot Women PS,2022,11,,9,Non Heinous,Traced,Written,MISSING PERSON,Women,15.3938408,75.0820943,IPC 1860 U/s: 00MP ,,1982843,123600025,"RAJIV GANDHI ASRAYA COLONY, RAJIV GANDHI ASRAYA COLONY",3 KM WEST FROM WOMAN PS,NAVANAGAR PS,NAVANAGAR,0,0,0,0,0,0,2217
